Id,label,Text
183514,quality_defect,"The downfall of these cookies are not the way they taste, but the way they are advertised. From the packaging, I expected a chewy cookie with a soft and, to use Nabisco's word, ""gooey"" chocolate center. Unfortunately, the cookies failed to meet my expectations.<br /><br />The actual cookie part was similar to what I expected. The outer portion tastes just like the normal chewy Chips Ahoy! cookies. However, I would not describe the center as gooey. Instead the chocolate center was closer to the consistency of chocolate that is just beginning to melt.<br /><br />While I would not say these cookies were necessarily bad, I certainly would not pick them over regular chewy Chips Ahoy!"
93544,quality_defect,I've had this flavor from the supermarket.  These are NOT supposed to be like bricks.  I threw out 11 of them.  I should've sent them back but I was too lazy.
478476,quality_defect,"I really should have read the dimensions, it is really small and it looks like someone cut a branch off a bush. I hope it stays alive. I had one I bought from a road side vendor that was like this one and it died in a month. I had one from a florist that lived for years. I was hoping for better quality."
45727,quality_defect,"The only drawback to receiving only one packet is that it does not include the dietary information that I expected.  It tastes good and, at the same time, I would have liked information to determine if this would fit well with my health plan.  Without this information, I would be reluctant to order more."
478386,quality_defect,This jerky has been by far the saltiest I have ever had. I actually like salt but to a certain point and this went way beyond it. My favorite jerky was the World Kitchens brand brown sugar but it's no longer available. Unless you really like your food Extra Salty I would stay away. as far as tenderness I'll give it a 7 out of 10.
40325,quality_defect,"I have a Nespresso C100 and use the Ristretto capsules. Ordered these as I like the concept of 'ethical coffee.' Huge disappointment. I find the coffee is weak and not like espresso at all. Plus, the aftertaste has a bitter quality to it. The crema is thin with no richness. Overall, a poor substitute. If you like your Nespresso, you can try these but beware, you are not getting the same product."
277323,quality_defect,"Normally I prefer plain chips, even though I don't eat them often. The chili lime is pretty good, great with some guacamole. These chips are very crisp, with a strong potato flavor, but also have a slightly burnt taste."
452447,quality_defect,"They should really put the origin of the product in the information. It is from Thailand. I was drinking the Jasmine tea from Ito En and noticed it was from Thailand so I switched to this one. Well, what a suprise. It too is from Thailand. No Thanks."
507592,quality_defect,"No MSG, no hormones, no antibiotics, makes for a great purchase in my book.  So why only two stars?  Unfortunately, after giving Golden Valley a chance with both this and their <a href=""http://www.amazon.com/gp/product/B000E4ARBE"">Sweet N' Spicy</a> flavor I couldn't make myself enjoy the taste.  The texture is strange, it reminds me of chewing cube steak.  You know it's beef but you also know it's a little too chewy to be steak.  It's possible people who like their steak rare may enjoy the chewy texture as it's not too tough as far as beef jerky goes.  Plus, something about the flavorings they use gives the meat a sour, almost rancid taste.  I'm guessing it's the apple cider vinegar as it reminds me of fruit or apple juice that's turning bad. They need to improve their flavors before I try them again."
564403,quality_defect,"What a horrible Disappointment!!! I bought these shells and they all broke into pieces before they were even cooked (in fact they still had a hard gummy texture not even close to done and I do like my pasta al dente,so they really weren't done). A bad product and a waste of money. Do not buy these!!"
260461,quality_defect,I love Pamela's products. This product is awesome as so is all her products. I just ordered Pamela's baking mix and bread mix  the other day and it just showed up yesterday and all 6 bags in two separate boxes had two small puncture holes in all the bags in the same spot. The holes had to have been made at Pamela's packaging warehouse because they were packaged in Pamela's shipping boxes. I called amazon and reported it to them and they were very nice and refunded my money.I would have given this product a five star but for the packaging issue from Pamela's i gave it three stars.
363575,quality_defect,"A Texas transplant to Maryland, it has been hard to find good chili mix at the grocery store.  For a brief and wonderful year, my local store carried my favorite, Wick Fowler's 2-Alarm Chili Kit.  Then they restocked with this stuff.  While it appears to be made by the same folks, it's AWFUL.  They've left out the onions, there's almost no cayenne pepper (they say to make it hot add the whole package, I would have needed about a half dozen of their little packages to even touch hot!), and the herbs and spices are all mixed together so there's not real sense of how much of anything you're putting in.  No problem if it's good, but since it's not...  It appears that they've upped the chili powder quotient and backed off on everythign else.  If you like chili, don't bother with this stuff!"
234952,quality_defect,"I got this for my 60lb boxer mix as a replacement for smaller one he had managed to break by dropping it. It was great for a couple days, but after that he seemed to get frustrated & in a mere 24 hours, he had chewed through the much thicker rope on the new one, which he had never thought of doing on the old one.  Another new toy, doomed to failure.  &lt;sigh>  oh well, at least I tried."
429059,quality_defect,I've worked in a few Coffee houses and this is the worst crap I've come a crossed. It taste like tree bark ...their is no coffee oil left in this CRAP..............JUST buy Folgers before you buy this blue mountain crap coffee..I wish I could get my $$$$$ back don't EVEN BUY>>>>>>>>>>>>> -1 vote
26471,spoilage,This is a Good product if eaten quickly. the taste was excellent. I was a little surprised at the quickness and totality of the mold that set in.  It is good if you eat all of it in 4 -5 days.
343516,quality_defect,This fly trap is not worth the money.  It doesn't do the job at all.  The ones I bought else where were much better.  Don't buy them.  There are much better ones out there.
358690,quality_defect,"I've been drinking coconut water for years and I've tried them all ONE, Vita Coco, Naked, etc.. Zico was my favorite until this recent change where they added a new ingredient called ""natural flavor"". It use to be be pure coco water but the new ingredient change the taste for me. This was one of the highest reviewed coco waters on Amazon before this change...what a pity...<br />I'm dropping Zico from my auto-ship and going back to something that doesn't have artificial ""natural flavor"" added to what should be pure coco water."
45181,quality_defect,"<a href=""http://www.amazon.com/gp/product/B000EXMP74"">Knorr/Lipton Rice Sides, Herb & Butter, 5.4-Ounce Packages (Pack of 12)</a><br />  A long time ago you had a very very good product that was known as herb & butter rice ( NO SIDES-pasta), and it could be used alone or to be mixed with ground meat, bell peppers,& tomatoes to create unstuffed bell peppers.  Then some one decided to IMPROVE!!? the mix by adding pasta, and it is just not as good, but it is the only way I can get the rice that I like.  PLEASE PLEASE go back to the pastaless rice.  Thanks in advance"
296080,quality_defect,"<a href=""http://www.amazon.com/gp/product/B00013C2L6"">Rocky Mountain Chocolate Tower</a><br /><br />This package arrived today and I am debating telling the sender how bad it was.  Mostly packaging.  The chocolates tasted stale.  A few nuts..."
253825,quality_defect,"Sencha is a more pricy green tea, with distinct aroma and smoothness I like.  Well, this tea was a great deal but didn't live up to expectation.  I thought it didn't smell or taste like fresh Sencha.  Onward with my search for affordable but quality Sencha green tea."
154106,quality_defect,"Very Stale, i had a leftover jellybean from a previous purchase/seller that i crushed in my finger in comparison with these and they are definatly VERY stale if not fake not to mention most are smushed and look like blue candlewax and sugar. at least they came in 2 days right?"
198004,quality_defect,"Good concept to keep our puppy entertained.  Quality is alright, but we do not leave it out for her, as she can easily chew the plastic apart."
408704,quality_defect,"This offering is very misleading. A 2.2lb bag is NEVER $33.00, and the discount advertised here is WAY overblown. Beware - this is not a large bag (as I thought it was with the price). The ""list price"" and the ""discount"" are very very very very misleading."
161756,quality_defect,"I eagearly opend the box from Amazon, and was disappointed in that I thought they were in the shell...oh well I can give them as gifts..."
433751,quality_defect,While the product is certainly easy to use (once you have figured out the awful instructions) you quickly realize that you can only make food in incredibly small amounts. As any mother knows there is no time for that. It is much simpler and quicker to simply steam your food then use a regular food processor. Please save your money and skip this product!!!!
246118,contamination,"UPDATE: BUT 5 stars GO TO AMAZON WHO ISSUED A CREDIT FOR MY LAST ORDER OF THIS PRODUCT! GOOD WORK AND THANK YOU AMAZON, I AM IMPRESSED!!! -Mo<br />..........................................<br /><br />(change from 5 stars to 1) CANCEL THIS PRAISE OF THIS PRODUCT! It DOES contain BPA! -Mo<br />..........................................<br /><br />This is *great* fish; no BPA, no added salt (*I* choose what and if salt is added), I LOVE lots of eatable fish bones (top calcium availability), congratulations Crown Prince and thank you for canning fish I can eat without BPA!"
272101,quality_defect,"This fudge TASTED GREAT-but because it had ingredients not listed-corn syrup-I could not eat it so it just sits in my fridge.<br />I do not think it is fair to those if us trying to be careful of what we eat, to be misled-even when Amazon says ""ingredients may be different"". Alot of people avoid corn syrup, and it makes me angry this is probably why it was not listed."
520699,quality_defect,"I've run across some old recipes that call for powdered vanilla.  I Googled powdered vanilla and came here 'cause this was the first entry.  Because people have been honest about the fact that this product is NOT powdered vanilla but some cheap-but-costly fake stuff, I'm not only NOT going to buy this, I'm NOT going to buy food items from Amazon.com.  Moving on in my search.  THANK YOU for taking the time to write and saving me from the same disappointment you must have felt."
424597,quality_defect,I have recently noticed that the last few months of Trio snacks received are stale and more brittle than usual. I am told that this product is made in China which concerns me.<br /><br />I cannot find madatory expiration dates on the box which causes me even greater concern. I hope Amazon is reviewing their food products prior to shipping.
435664,quality_defect,I was worried after ordering this product since so many reviews complained about dented cans but I ordered when the price was right and took the chance. Out of 12 cans only one was dented. The expiration date on the cans I received: 2014. Very happy with the quality of this pumpkin.
214517,quality_defect,"I ve had this exact kind a ton of times at my local deli and love their taste, figured i d save a bunch by getting a box of 24 delivered to my desk at work. Unfortunately, I think they unloaded their oldest/worst batch on me. The chips tasted stale, leached out a ton of oil ( I m not kidding, felt like I was eating pizza given how much oil i was leaching out with a napkin from each individual chip!) and the taste was just off. I think with all the oil that leached out, it upset the flavor balance of the chip and now they just taste really salty and stale.<br /><br />Tried 3 different bags, and it was the same in each case (couldnt eat more than a couple of chips, they were that bad). Got in touch with Amazon customer care, and they were kind enough to get me a refund, but i recommend that you save yourself the hassle and give these a miss."
313371,quality_defect,"Without a list of ingredients, I can't buy this product.  There is no way to contact the buyer.  It's kind of scary."
140634,spoilage,"I love Weruva for my dogs, let me say that up front. I ordered 2 cases of this food, and out of 24 cans FIVE were usable. The rest were so badly dented that they were opened and molded. When I tried to return it, I found that This food has a NO RETURN policy. I ended up paying more than $10.00 a can for those 5 cans. NOT ACCEPTABLE. I have been ordering my dog food through Amazon for some time, and this shipping problem is getting worse. Much of the product arrives dented, but unopened. Instead of throwing money away like this, I will pay a little more and pick it up myself! Buyers, please be aware of this NO RETURN policy!!!!"
46862,quality_defect,"Does it taste good? Yes. If you like the taste and texture of coconut butter, you will most certainly like this product.<br /><br />Does it spread nicely? Well, that depends on where you live and how patient you are. In cold weather this is a royal pain to use because the oil separates and hardens at temperatures below 76 F. The instructions on the label say to place the container in hot water for 5 to 10 minutes to soften the manna. Well, in my kitchen (room temperature about 70 F) it took almost a half hour for this thing to melt.<br /><br />I placed the jar inside a stainless steel saucepan filled with hot water that must have been at least 180 F. After 5 minutes the water had cooled quite a bit and yet the oil had not even started to melt. I used a blunt knife to try and break the manna into pieces. Did the same thing two more times. Finally, the fourth water change did the trick and the manna now had acquired a nice consistency, perfect for spreading, but at that point I was not a very happy camper.<br /><br />I wanted to use this as a breakfast spread and that's not going to happen, at least not during the week. I just don't have the time nor the patience. It just takes too long.<br /><br />I buy natural organic peanut butter, which also must be mixed well for the oil to combine, but I only have to do that once so I don't mind at all. With this manna it's an everyday event.<br /><br />I ordered two jars, one of them will live in my pantry until next summer, and we'll treat coconut manna as a warm weather food, I guess.<br /><br />This is a very nice tasting coconut product, which I would have rated 5 stars otherwise. Certainly worth a try, if you happen to keep your house above 75 F year round."
317884,quality_defect,"The cider is overly sweet and has a weird after taste, I'm guessing from the artificial sugar.  I couldn't really distinguish any apple taste.  A better alternative is Green Mountain Naturals Hot Apple Cider.  This was a waste of money for me"
124353,quality_defect,Excellent price for very good coffee. We enjoy it. It does leave a little fine grounds in the bottom of your though.
33829,illness,"I bought these for my two small dogs. A day after they had them,both acted ""off"" ,they refused to eat their canned dog food(Wellness).The only thing different in their daily schedule was the Petrodex Dental Chews. I read the label,it states ""wash hands after handling"". If there is something so toxic in these chews that I must wash my hands after handling,I sure do not want my dogs chewing and eating them.They are in the garbage.If I could have awarded zero stars,I would have.I am going to stick to the Breath Brushers made by Zuke's. Pricier,but worth it to me."
435908,quality_defect,"This is a great substitute if you're vegetarian. The problem is, when it is stale, it's very hard to chew* (but still tastes good). When it is fresh, it is absolutely awesome. Stonewall's is my favorite brand of vegetarian jerkey. I like mild best, and teriyaki is my second favorite. Both of these flavors are safe if you avoid spicy stuff like I do. If you like things hot, try some of the other flavors!<br /><br />*Edit: Someone suggested heating in microwave for about 10 seconds to soften it, and that works beautifully!"
520188,quality_defect,"I'm not opposed to change,but I do oppose change when change wasn't needed in the first place. I am so disappointed in Necco's misguided decision to change their classic Sweethearts conversation hearts. Once a great traditional candy they're now just gross. They changed all the flavors, eliminated the white ones all together (which as luck would have it, were my favorites) and changed the nice crunchy texture to a soft disintegrating mess. Bleck. What a huge mistake. Why change a trusty classic? Why not just make a new candy?"
32529,quality_defect,I had been well experienced with different Brand Names to produce Mangosteen Juice. I do not believe this Dynamic Health Mangosteen Gold is made 100% Pure Organic Mangosteen Juice. I am trying to cancel my order (every other month order).<br />I hope the Company who produce this Juice may double check to ensure this kind of Juice contains almost 100% Mangosteen Juice. Thanks. Shawn.
255352,quality_defect,"Ordered OVEN ROASTED TURKEY NUGGETS*** for the first time. Meat is dry. Expiration date is too close; received today, SEPT 9, 2011, expiring NOV 21, 2011.<br /><br />In the past, have had very good experience with the Chicken Teriyaki nuggets. Jack Link's used to use dark meat. Jack Link's changed the recipe to white meat and the nuggets do not taste as rich any more.<br /><br />*** Very disappointed with Amazon's approach on linking ALL Jack Link's nuggets together. Meaning: If you post a review for the Chicken Teriyaki ones, you can NOT post one for the flaming chicken, turkey over roasted, etc.?! And the same review will show up under any and all of them. I contacted Amazon and customer service first tried to convince me I was doing something wrong. On the third e-mail, the senior CS guru indicated the nugget products are all linked together and nothing will be done about the issue."
3541,quality_defect,"I don't know the deal is here but they are terrible.  I love Cracker Jacks and not just cause there is a prize, especially now that the prizes are pointless compared to what you use to get.<br /><br />These arrived and the first box I ate seemed very stale, checked the date and was not expired and the date was a long ways away so I figured maybe it was that box.  But I'm a few boxes in now and they are all the same it's like chewing on cardboard.  I event went to the local 7-11 to get some to compare and those at 7-11 were 1000 timex better.<br /><br />Since it was so cheap to get them it's not worth the hassle to send them back so I think I'll just give them out for halloween."
388668,quality_defect,"I keep trying to like these ""natural"" sweeteners, but they always come up short in the flavor category. This is another one that, like Stevia, I find has a bitter aftertaste. Also, with the main ingredient simply a more processed version of sugar, I'm not really seeing any advantage to using Nectresse over other highly processed sweeteners like Splenda.<br /><br />Nice container though."
249219,quality_defect,"If you absolutely love ginger snaps then you will love these cookies! I loved the overall flavor because it had a strong ginger taste. I don't particularly like weak tasting ginger snaps.  The strong flavor may not be for everyone but I truly enjoyed them.  The only reason why I didn't give them five stars was because they were a little hard to bite into.  These were the hardest ginger snaps that I have ever had but other than that, they taste really good.  I also like the fact that I didn't experience any aftertaste which was a huge plus!"
183298,quality_defect,"Whether or not you can bite into one of these Chips Ahoy cookies and enjoy a burst of gooey fudge is unknown to me because most of them were broken in shipping. However, I did eat the bigger pieces and they were fine, tasting a bit heavier on the chocolate than the conventional Chips Ahoy cookies I'm familiar."
371166,quality_defect,"Upon receiving the shipment, the fine print shows this is partially hydrogenated canola oil, nearly 19% trans-fat.  So, does the high omega-3 and omega-6 cancel this?  After further checking, seems hydrogenation converts much of the omega-3 & 6 to trans fat.  Not a good choice."
248747,quality_defect,"First, let me say I do like these, BUT, they aren't quite what they advertise.  The package says ""a delectable medley of exotic vegetables"".  Sounds good, I like terra chips w/sweet potatoes, beats, taro and so forth, so these must be the same.  Wrong.  The back of the package says ingredients: a seasonal mix of root vegetables.  But, if you read on the seasonal mix, the delectable medley is only sweet potato & taro.  There are several colors of sticks makig you think you're getting several different vegetables, but actually you're getting the same two vegetables, w/some dyed by beet juice.  Disappointing."
45697,quality_defect,"Although touted as an all natural beverage, it did not taste that way. I caught what seemed a taste of an artificial sweetener. The maker says it is sweetened by honey, glucose and sucrose. Not anything artificial there. My tongue must have misled me.<br /><br />It matters little, though, since I did not like the taste. I'm fond of ginger, of honey, and of lemon in hot drinks. So I thought this one would tickle my taste buds. But no."
517887,quality_defect,"This coffee is ground too coarsely to make decent espresso in either of my two Capresso machines.  I filled the portafilter to the top and tamped as hard as I could, but when I brew the water runs through the filter way too fast.  I get about 3 oz. of coffee in 10 seconds instead the ideal 1 oz. in 25 seconds.  This results in strong coffee instead of actual espresso.  I've tried to make this as regular coffee in a french press as well, but the 70% robusto bean in the blend makes for a pretty bland cup of coffee."
385650,quality_defect,"These noodles are called buckwheat noodles but the first ingredient is  wheat flour, then buckwheat flour and then yam flour."
409069,quality_defect,sometimes seeds dont germinate well. no biggy for 7$ when seed packs from most dealers like burpee will cost on average around 2$ so you spend 5$ for a nice planter. one with a low profile to keep the cats from KOing it onto the floor and rolling in the dirt... my cats dig my mums out when i bring them in from the cold. and they knock my smaller pots down so i will be purchasing these types of products to distract them.<br /><br />i believe the cat grass is an annual and wont keep growing and growing.<br /><br />but then i didnt research this. if the cats eat it all down it might die just like grass that is cut too low. but wouldnt it come back. i will have to pull my books out.
500262,quality_defect,"Pumped (3x right sweetness for me) Coffee-Mate before brewing k-cup, no stirring needed, no messy pouring or opening tiny cups of creamer. Pump clogged twice before I use the second bottle. How do you prevent pump from clogging?"
435093,quality_defect,"Like Lawyer Reader said in an earlier review, these things arrived at room temperature.  Shipping essentially doubles the price of these little fish, so you might assume that they get shipped in a reliable and safe way.  Not so.  It comes in a small box with little insulation and a couple of (melted) ice packs.  I'm going to eat them anyway.  I'll update this review when (if) I survive, but when one orders high-end food products, one expects first-rate handling of the product by the shipper. I'll be looking somewhere else for my next anchovy fix.<br /><br />Update.....<br />Well, I had four of these little things a couple of hours ago.  They are very good, and I'm still alive.  I've had better in restaurants, but these are better than any I've bought in a store or ordered online.  Still, I won't order them again because of the poor shipping practices."
456266,quality_defect,"These are nothing like french fries. When you open the bag, a bunch of little tube-shaped flavorless ""potato sticks"" are staring back at you. They are literally the consistency of styrofoam. Ever had cheese curls? They're the texture of that, but the exterior is smooth. It is extremely odd. Due to the smooth exterior, the ""sea salt"" (which I find to be remarkably similar to table salt) doesn't stick. So the entire bag is covered in salt, but very little ends up being on the actual ""fry""<br /><br />I'm sitting here eating a bag as I type this, and honestly, it's really hard for me to finish. They don't even taste like potato. They taste like paper. Salty paper. I mean if you're into bland and tasteless food, this will be right up your ally. But there are many other healthy alternatives that taste SO much better."
352193,quality_defect,"We have been geting Pemmican Beef Jerky for years and now they have changed it enough that the texture is off and has an off taste. My husband opened the first bag and threw it out because he thought that it had gone bad. The bad news was that they were all like that. I think the ""New"" was defenitly not for the better. We will not be buying any more of this product."
218699,quality_defect,"These 1.5"" rounds are cut too small for dipping, and may be too fragile for proper Tortilla dishes - so it's a shame I'm now stuck with a case of them.  considering the soy is at the end of the ingredient list after various oils and before the salt, then such soy is just a marketing gimmick to help excuse such a disappointing blue corn chip.  Target's Archer Farms Organic Blue Corn With Flax Seed Tortilla Chips - are much better and cheaper.  Thank you Amazon for double boxing this and sending out a 3 Month long dated product during a 50% off sale."
241426,quality_defect,I bought this cat food at Tractor Supply. My cats hate this food. They won't eat it.<br />It is so hard my cat's have a hard time trying to eat it. My cats are very unhappy with this food. I would not buy again.
430178,illness,"Im not sure.. but think I got some kind of mouth irritation from these candies.. they are superb tasting and seem to be ok..but they have a funny smell and my mouth ,gums, throat and tongue were irritated really bad after a few days of munching on say .. maybe 7 to 10 of these a day.. it could just be a coincidence but Its gone away since I stopped eating them.. Otherwise.. large amount but order more than one so you get your money's worth in shipping.."
264711,quality_defect,"I am an expat living in Thailand so I know a thing or two about Thai spicy. While the jerky I received was moist and flavorful, I would not consider it a true Thai taste profile. Although there was a hint of Thai spice, there was no redolent Thai flavor starring in the jerky. At the same time the heat level was what I would call a small baby 1 on a scale of one to ten. I don't think the heat level would have even bothered a baby. Being labeled Thai spicy and living in Thailand I expected this product to deliver a wallop of flavor and, unfortunately, I got a small sweet kiss of what could have been. A valiant effort but way of the target. Would I eat it again? Yes if free or highly discounted. Would I give it to a Thai friend as a gift. No way, they would laugh at the silliness of calling it spicy, when it clearly is not spicy in the Thai meaning of the word. If you like moist and flavorful with a nice sweetness, a whisper of Asian spices and a whimper of heat, then you'll love this Sweet and Spicy Thai Jerky from Jack Links."
73103,quality_defect,"As the title states, I love Steaz green tea (esp. the Peach flavor), however, the last time Amazon sent me my order (from their Subscribe & Save program), the tea had a very bad aftertaste to it. It was metallic tasting and very bitter. It wasn't expired, so I'm not sure what was the problem. I couldn't return the item (since I guess you can't return food and beverages, even if it's defective), so I ended up throwing it all away. It made me mad because I wasted money. Just an FYI - I have had several similar issues with other food items from Amazon, so I'd be careful to order food and beverages from Amazon. I guess the items stay in their warehouses for long periods or something because I've gotten melted gummy bears, stale crackers, and more bad tasting tea (Celestial Seasonings). I am now very cautious and hesitant to order food and beverages from Amazon."
226787,quality_defect,"There doesn't seem to be a lot of actual chocolate in this product. I would have thought it'd have a dark chocolate taste, but instead it was only vaguely chocolate. Checking the ingredient list it appeared to have a soy based filling with artificial flavors. It reminded me of cheap chocolate candies around the holidays. You might find a milk chocolate easter bunny, but you'll also find a ""chocolate flavored"" easter bunny. These will look the same, but not taste the same. This cereal is like the ""chocolate flavored"" easter bunny.<br /><br />My kids liked it, but for something called ""krave"" that pushes the chocolate angle on the marketing, I was left wanting."
218366,quality_defect,"This extract doesn't smell like roses at all.  It has a very herbal smell, something like lavender but not as pleasant.  I'm very disappointed.  Small bottles of rose essence I bought at an Indian grocery smell much more like roses than this product does.  I don't know if there's a chance that the bottle was mislabeled and really is some other extract, but I won't be able to use this product to flavor things with a rose flavor.  I'll have to stick with rose water and the rose essence I bought at the Indian market."
131229,quality_defect,"Mine did not work well at all. As another person said, the gopher can push a set trap out of tunnel and not spring the trap because the trigger is not sensative enough. I recommend Maccabee traps. They cost a little more, but I have had a lot better luck. I don't even waste my time setting the easy set traps. Avoid!"
325495,quality_defect,"This brand of green tea no where in taste like the wonderful and refreshing flavor I've tasted in many Asian restaurants.  There is nothing fragrant or enjoyable about this tea...the strange, dull flavor is indescribable.  I'm going back to my Bigelow faves.  What a wasted purchase!"
548957,quality_defect,"i grew up in calif. where see's was born, and it has been a tradition in our family for generations. they are absolute quality! i ordered some last march and they were unusually damaged in shipment. i waited until now, 10 months later, to let them know. i did not expect a refund of course. i couldn't believe it when they offered to send me out new chocolates!! that is 1st class service for a 1st class product. i am in france now and i would rather eat see's than a french chocolate any day of the week."
383165,quality_defect,"If you are new to Thai tea, this is for you.. The flavor is light than expected.. For authentic strong taste you should get the Thai tea chai thai loose leaves it's way better than this.. I bought 2 boxes of it because the packaging looks nice but I had to use 3 pouches to make it strong and aromatic like the restaurants serve.."
190358,quality_defect,"The quality of the Twist was its usual good quality, but they would have survived the transport much better had they been in the plastic tubs, as advertised and as we have been used to getting them while they were still available locally.  The other plus for the plastic container is its value as a container after the Twists are gone."
405307,quality_defect,"Read the label carefully, it's instant coffee, not the ground coffee as the other brands, no filter inside, and had partially hydrogenated oil in it, I returned it as hydrogenated oil is harmful and the coffee itself is kind of gas station quality."
199999,quality_defect,"You might as well eat the box it came in.  If it weren't for the almonds, it would have no taste at all.<br />It's too fine to eat dry as a snack, and too solid to eat with cold milk as a cereal.<br />I imagine it would be a decent substitute for granola in a fruit and yogurt parfait, but I haven't tried it that way yet.<br />But remember, it's HEALTHY."
476269,contamination,"If you don't mind the inevitable increased cancer risk and/or poisoning from these Chinese-manufactured dog products, then these might work for you.  But if you care about your dog, you would do well to avoid ANY edible dog product made in China, period.  There should be a large warning label for Chinese pet products.  It's full of chemical additives that will slowly kill your pets.  Please google this and find out the facts."
382830,quality_defect,"Sodastream bills itself as an ecological alternative to disposable bottles.  However, if you look at the fine print on the bottles, the syrups are made in Israel.  An item that's mainly water is being shipped half way around the world.  I think that cancels out any eco benefit on this end."
275677,quality_defect,"As I wrote before, many cans were dented as in careless handling. Also the broth after opening two cans and pouring it in pan looked very dark as in beef broth.  Could the compsny had made a mistake and put the wrong label on the cans?  I cannot use the beef broth.  I have not heard from the company as yet. What are they going to so about this? I cannot send them back as the box has been taken away on trash day.<br /><br />Mildred Smith"
95308,quality_defect,"I love this water.  It's the only water I drink.  I don't like the bland taste of regular water, but I realize we need to drink as much water as possible.  Metromint tastes great and finally enabled me to enjoy drinking water.  HOWEVER, for the first time I bought Metromint from somewhere other than Whole Foods at Amazon and the seller made their own water with a mint taste and poured it into old Metromint bottles.  I couldn't believe it!  Someone actually made their own water with mint and went through the trouble of putting it into old Metromint bottles and sold them on Amazon.  Fortunately I got my money back but beware!!!"
148094,quality_defect,"When they arrive and are fresh, you can't beat them. When they arrive and are obviously old and out of date, you want to beat them just to avoid cracking a tooth. I am thinking about getting away from this product due to inconsistency with Amazon delivery and freshness.<br /><br />I would say: Buyer Beware"
43349,quality_defect,"This is a very tasty, high quality cake. I couldn't be happier with the taste, texture, moistness, ect. I'm sure I will buy this again in the future.<br /><br />The only down side is that they cover it with plastic wrap for shipping and it pulls up on the frosting when removed and it sort of ruins the appearance of the cake.<br /><br />Over all very satisfied."
88127,quality_defect,"I was happy to see the list of ingredients here listing the peas and broccoli before the pears, thinking that as in package ingredients the larger ingredients are listed first. But after ordering I see on the package ingredient list that, yes, pears are the majority of the ingredients. Common but misleading the way this prodcut description was written."
253599,quality_defect,"I have used this product before and it is excellent.  Unfortunately, when this shipment arrived the seal on the item was broken and some of the product had already been squirted out of the container into the lid.  I can't use it and according to Amazon's policies (pressurized container) I can't return it.  I can't even request a replacement to be sent - very unimpressed with Amazon."
281500,quality_defect,"When Amazon LLC was selling large cans it was affordable via super saving shipping.  You expect a price reduction when buying large size cans.  One quarter of these cans was only partially filled with chunks, having an inch of fluid before touching the meat product.  I shake each of these large cans before opening one.  We prefer the smaller cans of this product, but local chains do not carry it in either size, and Amazon only offers it in large.  Our dogs love the pedigree brand pouches and cans, especially the beef and liver.  Although, they use corn product (one reviewer noted) and my veterinarian espouses ""...it's mostly water,"" our dogs vote is positive.  We treat our pets and give this to them because they like it...not for their health.<br /><br />After finding the substantial price increase this morning, I found the small cans at PetCo.  Perhaps, Amazon will get a small can supplier for the ""beef and liver"" chunks in the future."
257949,quality_defect,"as the rest...  Have been taking the product for over 3 weeks.  Didn't notice any improvement or change in anything, and it tastes AWFUL>"
1827,quality_defect,"I have not ordered yet, my question is, from the description, it is 24 bags at 0.8 ounces. How does this equal 192 ounces in total weight?"
146392,quality_defect,"I will definitely have to work on tweaking the amount used.<br />The directions IMO had you using too much, it also left an aftertaste.<br />In my house we are not regular soda drinkers and have been using more sparking water.<br />My kids did not like this flavor, I may try mixing it with something else to try and balance the too strong taste."
201205,quality_defect,"This isn't the one I had ten years ago (brand forgotten). It is nearly OK.<br />Strong after taste , flavor is  fake.<br /><br />If anyone reading this knows what brand is great, please post so I can try out. The original one I tried was incredible, thus my fruitless search for perfection."
181702,illness,"These were awful!  I have had these many time s before but this box was below par and gives both me and my husband strong heartburn.  I would have sent them back but by now, half used, I am just ordering other different ones and putting these in the bun.<br />I wonder if anyone else has had this problem?"
16132,quality_defect,"If what you are looking for is raisins and peanuts, the Emerald Hartmony Raisinberry Nut trail mix is fine. There are plenty of good quality peanuts and raisins in each package (9 oz.). But don't buy this if you really want cranberries, almonds or cashews, because there are very few of these treats. The yogurt covered raisins are very sweet. My carton was delivered on a sunny September day and when I opened the psckage 90 minutes after taking the carton out of the sun, the yogurt raisins were still melted."
17209,spoilage,"I have been consuming these coconut bars for several months now after having purchased a small box at HomeGoods. These bars are delicious! They taste like the inside of a Mounds Bar. Only 2 ingredients: shredded coconut & rice syrup. I have purchased the 20 pack box through Amazon a few times. One of the latest boxes contained bars that tasted odd. They were darker in color and did not have the fresh coconut taste I was used to. Perhaps they were in a delivery truck that was hot and the oil in the coconut started to go rancid? Anyway, I contacted the company (Oskri) and their quality department was great. They provided a return shipping label for the unconsumed bars and shipped out a brand new box of 20 bars plus some additional samples to try. I have read some other reviewers that said they didn't like the taste of the bars. It's too bad they didn't try to contact the company because I'm sure they would have sent out a replacement product. I did notice though that the nutrition information has changed even though the weight & contents of the bar are the same. The calories, fat & sugar have all increased (180 cals vs. 246 cals, 11 grams vs. 14 grams, 14 grams vs. 29 grams). That is unfortunate, and I will have to cut down on my consumption. However, these bars really do taste yummy! They are soft, chewy, sweet & fresh. My husband and I love them, and I have gotten a few friends hooked on them too!"
550109,spoilage,"I bought this on Amazon becuase it disappeared from real stores. In comparison with the tea that was available in regular stores, this one has a sour off-taste, presumably, due to its oldness."
